Dataset,Frame,Source view,Synthesized View,#passes,#viewperpasses,Execution time (sec),WS-PSNR,Sorted_selected_view
ClassroomVideo,80,"0,7,8,10,11,12,13",14,2,"1,5",272.343,31.9502,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,2,"1,6",280.066,31.958,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,2,"1,7",282.01,31.9587,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,2,"2,3",272.904,32.0466,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,2,"2,4",272.875,32.0486,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,2,"2,5",274.009,32.0486,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,2,"2,6",283.059,32.0575,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,2,"2,7",283.412,32.0585,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,2,"3,4",278.403,32.2091,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,2,"3,5",278.709,32.2091,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,2,"3,6",286.461,32.2229,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,2,"3,7",288.877,32.2239,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,2,"4,5",278.789,32.2186,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,2,"4,6",286.483,32.2324,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,2,"4,7",289.056,32.2335,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,2,"5,6",288.104,32.2552,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,2,"5,7",288.31,32.2563,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,2,"6,7",296.867,32.345,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,3,"1,2,3",404.199,31.9526,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,3,"1,2,4",403.697,31.9546,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,3,"1,2,5",405.15,31.9546,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,3,"1,2,6",412.901,31.9634,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,3,"1,2,7",414.293,31.9641,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,3,"1,3,4",408.853,31.9505,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,3,"1,3,5",408.33,31.9505,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,3,"1,3,6",417.245,31.962,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,3,"1,3,7",418.892,31.9628,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,3,"1,4,5",411.263,31.9502,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,3,"1,4,6",417.835,31.9617,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,3,"1,4,7",419.641,31.9626,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,3,"1,5,6",417.62,31.9617,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,3,"1,5,7",419.979,31.9626,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,3,"1,6,7",428.517,31.9598,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,3,"2,3,4",410.263,32.049,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,3,"2,3,5",409.912,32.049,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,3,"2,3,6",419.318,32.0608,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,3,"2,3,7",420.123,32.0619,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,3,"2,4,5",411.603,32.0486,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,3,"2,4,6",418.005,32.0604,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,3,"2,4,7",420.506,32.0615,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,3,"2,5,6",418.993,32.0604,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,3,"2,5,7",420.935,32.0615,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,3,"2,6,7",429.327,32.0596,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,3,"3,4,5",415.215,32.2091,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,3,"3,4,6",423.817,32.2229,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,3,"3,4,7",426.25,32.2239,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,3,"3,5,6",423.718,32.2229,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,3,"3,5,7",425.721,32.2239,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,3,"3,6,7",433.926,32.2251,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,3,"4,5,6",423.948,32.2324,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,3,"4,5,7",425.383,32.2335,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,3,"4,6,7",433.981,32.2346,"0,5,6,1,2,3,4"
ClassroomVideo,80,"0,7,8,10,11,12,13",14,3,"5,6,7",434.839,32.2575,"0,5,6,1,2,3,4"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,1,1,135.158,32.3255,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,1,2,142.914,32.9164,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,1,3,144.135,32.9201,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,1,4,143.803,32.9193,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,1,5,144.744,32.9376,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,1,6,146.764,32.9924,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,1,7,151.788,33.0483,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,2,"1,2",274.952,32.5503,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,2,"1,3",274.359,32.5504,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,2,"1,4",274.945,32.5507,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,2,"1,5",276.282,32.5498,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,2,"1,6",277.826,32.567,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,2,"1,7",282.544,32.5663,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,2,"2,3",283.519,32.9164,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,2,"2,4",282.969,32.9164,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,2,"2,5",284.905,32.9162,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,2,"2,6",285.746,32.9298,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,2,"2,7",289.789,32.9303,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,2,"3,4",282.831,32.9201,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,2,"3,5",284.847,32.9199,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,2,"3,6",286.103,32.9336,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,2,"3,7",290.429,32.934,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,2,"4,5",284.658,32.9191,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,2,"4,6",285.759,32.9327,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,2,"4,7",291.239,32.9331,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,2,"5,6",287.185,32.9511,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,2,"5,7",292.152,32.951,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,2,"6,7",294.214,32.9931,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,3,"1,2,3",414.602,32.5504,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,3,"1,2,4",413.851,32.5504,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,3,"1,2,5",414.545,32.5503,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,3,"1,2,6",416.594,32.5617,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,3,"1,2,7",421.058,32.5621,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,3,"1,3,4",415.161,32.5504,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,3,"1,3,5",414.451,32.5503,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,3,"1,3,6",417.3,32.5617,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,3,"1,3,7",421.87,32.5621,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,3,"1,4,5",415.434,32.5506,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,3,"1,4,6",417.855,32.562,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,3,"1,4,7",422.041,32.5624,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,3,"1,5,6",419.316,32.5611,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,3,"1,5,7",423.397,32.5615,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,3,"1,6,7",425.603,32.5681,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,3,"2,3,4",421.597,32.9164,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,3,"2,3,5",422.834,32.9162,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,3,"2,3,6",424.77,32.9298,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,3,"2,3,7",429.84,32.9303,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,3,"2,4,5",424.204,32.9162,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,3,"2,4,6",425.594,32.9298,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,3,"2,4,7",431.184,32.9303,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,3,"2,5,6",428.047,32.9298,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,3,"2,5,7",430.757,32.9302,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,3,"2,6,7",433.75,32.931,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,3,"3,4,5",424.602,32.9199,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,3,"3,4,6",426.172,32.9336,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,3,"3,4,7",430.106,32.934,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,3,"3,5,6",427.35,32.9335,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,3,"3,5,7",433.293,32.9339,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,3,"3,6,7",433.02,32.9347,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,3,"4,5,6",426.515,32.9327,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,3,"4,5,7",431.344,32.9331,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,3,"4,6,7",433.874,32.9339,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",1,3,"5,6,7",435.115,32.9518,"0,3,1,2,5,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,1,1,135.311,32.2218,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,1,2,137.374,32.5059,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,1,3,137.861,32.5148,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,1,4,137.888,32.5208,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,1,5,142.487,32.7138,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,1,6,150.689,32.9259,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,1,7,151.657,32.9647,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,2,"1,2",268.974,32.3496,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,2,"1,3",269.838,32.3507,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,2,"1,4",268.815,32.3507,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,2,"1,5",273.677,32.3793,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,2,"1,6",281.686,32.476,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,2,"1,7",283.311,32.475,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,2,"2,3",271.447,32.5074,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,2,"2,4",271.085,32.5074,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,2,"2,5",275.407,32.5406,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,2,"2,6",283.979,32.6449,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,2,"2,7",284.527,32.6444,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,2,"3,4",272.151,32.5149,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,2,"3,5",275.538,32.5481,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,2,"3,6",283.439,32.6525,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,2,"3,7",285.242,32.6522,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,2,"4,5",275.593,32.554,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,2,"4,6",284.024,32.6586,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,2,"4,7",285.585,32.6583,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,2,"5,6",289.124,32.8242,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,2,"5,7",289.53,32.8239,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,2,"6,7",298.351,32.9258,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,3,"1,2,3",402.189,32.351,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,3,"1,2,4",402.691,32.351,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,3,"1,2,5",406.698,32.3832,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,3,"1,2,6",416.146,32.484,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,3,"1,2,7",415.271,32.4837,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,3,"1,3,4",409.652,32.3507,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,3,"1,3,5",406.151,32.3828,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,3,"1,3,6",414.58,32.4836,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,3,"1,3,7",416.306,32.4834,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,3,"1,4,5",406.478,32.3828,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,3,"1,4,6",415.575,32.4836,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,3,"1,4,7",417.009,32.4834,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,3,"1,5,6",420.344,32.4819,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,3,"1,5,7",420.703,32.4816,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,3,"1,6,7",429.524,32.476,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,3,"2,3,4",404.164,32.5074,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,3,"2,3,5",408.205,32.5405,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,3,"2,3,6",417.416,32.6448,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,3,"2,3,7",417.982,32.6445,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,3,"2,4,5",408.934,32.5405,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,3,"2,4,6",417.336,32.6448,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,3,"2,4,7",419.226,32.6445,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,3,"2,5,6",422.789,32.6473,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,3,"2,5,7",424.185,32.6469,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,3,"2,6,7",431.072,32.6448,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,3,"3,4,5",409.865,32.5481,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,3,"3,4,6",418.211,32.6525,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,3,"3,4,7",419.041,32.6522,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,3,"3,5,6",422.079,32.6549,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,3,"3,5,7",423.005,32.6546,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,3,"3,6,7",431.259,32.6524,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,3,"4,5,6",422.321,32.661,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,3,"4,5,7",424.226,32.6607,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,3,"4,6,7",431.514,32.6586,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",2,3,"5,6,7",435.972,32.8242,"0,4,1,2,6,3,5"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,1,1,136.041,32.3419,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,1,2,143.346,32.8933,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,1,3,144.778,32.9681,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,1,4,145.541,32.9712,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,1,5,144.96,32.9668,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,1,6,146.793,32.9804,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,1,7,151.52,33.024,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,2,"1,2",274.81,32.4953,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,2,"1,3",276.05,32.5083,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,2,"1,4",275.904,32.5082,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,2,"1,5",276.511,32.5082,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,2,"1,6",278.403,32.5075,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,2,"1,7",282.917,32.5073,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,2,"2,3",284.255,32.901,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,2,"2,4",284.096,32.901,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,2,"2,5",284.845,32.901,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,2,"2,6",286.535,32.9011,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,2,"2,7",290.809,32.9015,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,2,"3,4",285.451,32.9681,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,2,"3,5",285.257,32.9681,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,2,"3,6",288.225,32.9669,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,2,"3,7",291.934,32.9669,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,2,"4,5",284.887,32.9712,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,2,"4,6",287.774,32.97,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,2,"4,7",292.825,32.9701,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,2,"5,6",287.563,32.9656,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,2,"5,7",292.713,32.9657,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,2,"6,7",295.539,32.9805,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,3,"1,2,3",415.828,32.5027,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,3,"1,2,4",416.185,32.5027,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,3,"1,2,5",416.202,32.5027,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,3,"1,2,6",418.47,32.5022,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,3,"1,2,7",422.646,32.5028,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,3,"1,3,4",416.276,32.5083,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,3,"1,3,5",417.373,32.5083,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,3,"1,3,6",418.848,32.5076,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,3,"1,3,7",424.466,32.508,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,3,"1,4,5",417.736,32.5082,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,3,"1,4,6",419.966,32.5075,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,3,"1,4,7",423.908,32.508,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,3,"1,5,6",420.328,32.5075,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,3,"1,5,7",423.489,32.508,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,3,"1,6,7",426.396,32.5079,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,3,"2,3,4",425.641,32.901,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,3,"2,3,5",425.248,32.901,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,3,"2,3,6",426.891,32.9011,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,3,"2,3,7",432.267,32.9014,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,3,"2,4,5",425.945,32.901,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,3,"2,4,6",427.274,32.9011,"0,3,5,1,2,4,6"
ClassroomVideo,100,"0,7,8,10,11,12,13",3,3,"2,4,7",431.215,32.9014,"0,3,5,1,2,4,6"
