Dataset,Frame,Source view,Synthesized View,#passes,#viewperpasses,Execution time (sec),WS-PSNR,Sorted_selected_view
TechnicolorMuseum,100,"0,1,4,11,12,13,17",19,3,"1,2,6",210.723,28.7424,"4,5,0,6,3,2,1"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",19,3,"1,2,7",213.164,28.7423,"4,5,0,6,3,2,1"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",19,3,"1,3,4",179.935,24.349,"4,5,0,6,3,2,1"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",19,3,"1,3,5",223.075,28.7094,"4,5,0,6,3,2,1"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",19,3,"1,3,6",223.629,28.7094,"4,5,0,6,3,2,1"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",19,3,"1,3,7",225,28.7093,"4,5,0,6,3,2,1"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",19,3,"1,4,5",269.566,28.733,"4,5,0,6,3,2,1"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",19,3,"1,4,6",269.515,28.733,"4,5,0,6,3,2,1"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",19,3,"1,4,7",272.485,28.733,"4,5,0,6,3,2,1"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",19,3,"1,5,6",311.178,28.835,"4,5,0,6,3,2,1"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",19,3,"1,5,7",313.541,28.835,"4,5,0,6,3,2,1"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",19,3,"1,6,7",314.746,28.835,"4,5,0,6,3,2,1"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",19,3,"2,3,4",214.933,24.3437,"4,5,0,6,3,2,1"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",19,3,"2,3,5",258.042,28.6951,"4,5,0,6,3,2,1"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",19,3,"2,3,6",258.33,28.6951,"4,5,0,6,3,2,1"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",19,3,"2,3,7",260.843,28.695,"4,5,0,6,3,2,1"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",19,3,"2,4,5",306.007,28.7162,"4,5,0,6,3,2,1"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",19,3,"2,4,6",305.049,28.7162,"4,5,0,6,3,2,1"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",19,3,"2,4,7",307.977,28.7162,"4,5,0,6,3,2,1"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",19,3,"2,5,6",347.378,28.7424,"4,5,0,6,3,2,1"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",19,3,"2,5,7",350.413,28.7424,"4,5,0,6,3,2,1"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",19,3,"2,6,7",349.911,28.7424,"4,5,0,6,3,2,1"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",19,3,"3,4,5",315.48,28.7094,"4,5,0,6,3,2,1"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",19,3,"3,4,6",315.379,28.7094,"4,5,0,6,3,2,1"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",19,3,"3,4,7",317.976,28.7094,"4,5,0,6,3,2,1"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",19,3,"3,5,6",358.129,28.7094,"4,5,0,6,3,2,1"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",19,3,"3,5,7",360.672,28.7094,"4,5,0,6,3,2,1"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",19,3,"3,6,7",361.134,28.7094,"4,5,0,6,3,2,1"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",19,3,"4,5,6",405.536,28.733,"4,5,0,6,3,2,1"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",19,3,"4,5,7",408.252,28.733,"4,5,0,6,3,2,1"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",19,3,"4,6,7",407.613,28.733,"4,5,0,6,3,2,1"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",19,3,"5,6,7",449.947,28.835,"4,5,0,6,3,2,1"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",20,1,1,27.805,16.4494,"0,4,6,5,3,1,2"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",20,1,2,27.953,16.4494,"0,4,6,5,3,1,2"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",20,1,3,75.966,19.2474,"0,4,6,5,3,1,2"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",20,1,4,109.091,24.802,"0,4,6,5,3,1,2"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",20,1,5,152.314,28.3497,"0,4,6,5,3,1,2"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",20,1,6,155.033,28.3497,"0,4,6,5,3,1,2"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",20,1,7,155.427,28.3497,"0,4,6,5,3,1,2"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",20,2,"1,2",52.563,16.4494,"0,4,6,5,3,1,2"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",20,2,"1,3",101.31,19.2449,"0,4,6,5,3,1,2"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",20,2,"1,4",133.576,24.784,"0,4,6,5,3,1,2"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",20,2,"1,5",176.732,28.26,"0,4,6,5,3,1,2"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",20,2,"1,6",179.762,28.26,"0,4,6,5,3,1,2"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",20,2,"1,7",178.642,28.26,"0,4,6,5,3,1,2"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",20,2,"2,3",101.965,19.2449,"0,4,6,5,3,1,2"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",20,2,"2,4",133.412,24.784,"0,4,6,5,3,1,2"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",20,2,"2,5",176.952,28.26,"0,4,6,5,3,1,2"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",20,2,"2,6",178.806,28.26,"0,4,6,5,3,1,2"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",20,2,"2,7",179.359,28.26,"0,4,6,5,3,1,2"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",20,2,"3,4",182.964,24.7588,"0,4,6,5,3,1,2"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",20,2,"3,5",228.551,28.2041,"0,4,6,5,3,1,2"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",20,2,"3,6",228.673,28.2041,"0,4,6,5,3,1,2"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",20,2,"3,7",227.573,28.2041,"0,4,6,5,3,1,2"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",20,2,"4,5",259.202,28.1802,"0,4,6,5,3,1,2"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",20,2,"4,6",260.634,28.1802,"0,4,6,5,3,1,2"
TechnicolorMuseum,100,"0,1,4,11,12,13,17",20,2,"4,7",262.098,28.1802,"0,4,6,5,3,1,2"
