Dataset,Frame,Source view,Synthesized View,#passes,#viewperpasses,Execution time (sec),WS-PSNR,Sorted_selected_view
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,3,"1,4,6",1141.149,32.2142,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,3,"1,4,7",1145.108,32.217,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,3,"1,5,6",1340.397,32.2402,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,3,"1,5,7",1342.12,32.2421,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,3,"1,6,7",1344.838,32.2413,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,3,"2,3,4",967.508,32.2707,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,3,"2,3,5",1170.688,32.7137,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,3,"2,3,6",1167.634,32.713,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,3,"2,3,7",1170.976,32.716,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,3,"2,4,5",1180.409,32.6799,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,3,"2,4,6",1182.283,32.6793,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,3,"2,4,7",1183.648,32.6812,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,3,"2,5,6",1379.072,32.719,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,3,"2,5,7",1379.732,32.7201,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,3,"2,6,7",1381.015,32.7196,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,3,"3,4,5",1188.747,32.6792,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,3,"3,4,6",1186.781,32.6786,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,3,"3,4,7",1190.26,32.6817,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,3,"3,5,6",1384.346,32.716,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,3,"3,5,7",1385.913,32.7184,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,3,"3,6,7",1387.352,32.7179,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,3,"4,5,6",1400.567,32.7484,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,3,"4,5,7",1403.44,32.751,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,3,"4,6,7",1404.256,32.7505,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",6,3,"5,6,7",1602.621,32.7907,"6,4,0,3,1,2,5"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,1,1,288.965,27.5534,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,1,2,290.191,27.7297,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,1,3,491.552,32.3912,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,1,4,493.414,32.38,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,1,5,497.902,32.4192,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,1,6,511.788,32.5358,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,1,7,558.957,32.8884,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,2,"1,2",567.474,27.6767,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,2,"1,3",769.412,31.9476,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,2,"1,4",769.241,31.9407,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,2,"1,5",773.877,31.9832,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,2,"1,6",788.409,32.0868,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,2,"1,7",834.253,32.4017,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,2,"2,3",770.793,32.0893,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,2,"2,4",771.535,32.0891,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,2,"2,5",775.199,32.1328,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,2,"2,6",788.555,32.2444,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,2,"2,7",837.281,32.5706,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,2,"3,4",975.778,32.3904,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,2,"3,5",980.986,32.4354,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,2,"3,6",991.796,32.5512,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,2,"3,7",1041.941,32.6049,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,2,"4,5",981.386,32.4249,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,2,"4,6",993.267,32.5393,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,2,"4,7",1042.17,32.5931,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,2,"5,6",996.646,32.5328,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,2,"5,7",1045.842,32.5865,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,2,"6,7",1058.234,32.5898,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,3,"1,2,3",1046.749,31.9465,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,3,"1,2,4",1046.742,31.9464,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,3,"1,2,5",1054.836,31.9887,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,3,"1,2,6",1070.76,32.0968,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,3,"1,2,7",1112.553,32.4117,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,3,"1,3,4",1249.826,31.9472,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,3,"1,3,5",1258.091,31.9877,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,3,"1,3,6",1269.592,32.0915,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,3,"1,3,7",1317.166,32.1403,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,3,"1,4,5",1257.224,31.9811,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,3,"1,4,6",1269.923,32.0844,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,3,"1,4,7",1317.316,32.1332,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,3,"1,5,6",1277.589,32.0859,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,3,"1,5,7",1324.117,32.1347,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,3,"1,6,7",1333.655,32.1358,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,3,"2,3,4",1255.513,32.089,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,3,"2,3,5",1256.725,32.1306,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,3,"2,3,6",1271.275,32.2378,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,3,"2,3,7",1317.821,32.2882,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,3,"2,4,5",1259.49,32.1306,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,3,"2,4,6",1271.382,32.2375,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,3,"2,4,7",1320.443,32.2879,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,3,"2,5,6",1277.794,32.239,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,3,"2,5,7",1325.928,32.2893,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,3,"2,6,7",1337.235,32.295,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,3,"3,4,5",1463.351,32.4354,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,3,"3,4,6",1474.801,32.5511,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,3,"3,4,7",1522.151,32.6048,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,3,"3,5,6",1481.255,32.5505,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,3,"3,5,7",1530.351,32.6043,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,3,"3,6,7",1541.647,32.6052,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,3,"4,5,6",1481.738,32.5388,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,3,"4,5,7",1536.131,32.5926,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,3,"4,6,7",1542.313,32.5934,"6,5,1,2,0,3,4"
TechnicolorHijack,200,"1,2,3,4,5,8,9",7,3,"5,6,7",1548.384,32.5867,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,1,1,54.707,13.7081,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,1,2,276.125,33.3157,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,1,3,278.988,33.4009,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,1,4,291.893,34.1843,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,1,5,334.701,34.26,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,1,6,519.157,34.6576,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,1,7,519.54,34.6699,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,2,"1,2",315.978,31.4438,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,2,"1,3",318.022,31.4947,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,2,"1,4",330.651,31.9739,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,2,"1,5",373.127,32.017,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,2,"1,6",558.184,32.2488,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,2,"1,7",558.878,32.2549,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,2,"2,3",550.094,33.3926,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,2,"2,4",575.058,33.9774,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,2,"2,5",599.363,34.0842,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,2,"2,6",785.087,34.2313,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,2,"2,7",787.285,34.2429,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,2,"3,4",563.246,33.9877,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,2,"3,5",601.559,34.0952,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,2,"3,6",789.313,34.2299,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,2,"3,7",787.752,34.244,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,2,"4,5",613.053,34.2698,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,2,"4,6",802.33,34.4104,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,2,"4,7",800.422,34.4138,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,2,"5,6",843.982,34.3878,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,2,"5,7",848.715,34.3911,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,2,"6,7",1028.098,34.6641,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,3,"1,2,3",585.289,31.4926,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,3,"1,2,4",596.564,31.8778,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,3,"1,2,5",639.216,31.9444,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,3,"1,2,6",826.113,32.0351,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,3,"1,2,7",825.986,32.042,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,3,"1,3,4",599.523,31.8805,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,3,"1,3,5",645.246,31.9475,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,3,"1,3,6",828.17,32.031,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,3,"1,3,7",829.043,32.0394,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,3,"1,4,5",656.385,32.026,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,3,"1,4,6",839.538,32.1108,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,3,"1,4,7",841.48,32.1128,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,3,"1,5,6",887.335,32.0939,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,3,"1,5,7",886.176,32.0959,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,3,"1,6,7",1068.092,32.2527,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,3,"2,3,4",836.916,33.9772,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,3,"2,3,5",877.175,34.0847,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,3,"2,3,6",1061.177,34.2198,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,3,"2,3,7",1063.603,34.2338,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,3,"2,4,5",880.629,34.063,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,3,"2,4,6",1067.497,34.1987,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,3,"2,4,7",1068.212,34.202,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,3,"2,5,6",1111.567,34.2103,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,3,"2,5,7",1111.37,34.2136,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,3,"2,6,7",1296.537,34.2375,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,3,"3,4,5",886.343,34.0734,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,3,"3,4,6",1070.782,34.2091,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,3,"3,4,7",1074.371,34.2124,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,3,"3,5,6",1110.718,34.2215,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,3,"3,5,7",1113.101,34.2248,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,3,"3,6,7",1300.15,34.2361,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,3,"4,5,6",1121.501,34.3999,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,3,"4,5,7",1124.745,34.4033,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,3,"4,6,7",1311.567,34.4155,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",0,3,"5,6,7",1354.041,34.3928,"5,6,0,3,4,1,2"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,1,1,282.832,31.8394,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,1,2,320.725,32.7529,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,1,3,325.111,32.7809,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,1,4,345.474,32.9118,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,1,5,537.635,32.9148,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,1,6,538.188,32.9115,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,1,7,541.425,32.93,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,2,"1,2",597.11,32.2035,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,2,"1,3",599.7,32.222,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,2,"1,4",613.937,32.274,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,2,"1,5",809.511,32.2835,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,2,"1,6",807.268,32.2839,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,2,"1,7",813.621,32.2823,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,2,"2,3",638.305,32.772,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,2,"2,4",651.496,32.835,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,2,"2,5",846.272,32.8544,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,2,"2,6",850.495,32.8541,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,2,"2,7",851.777,32.8516,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,2,"3,4",655.282,32.8446,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,2,"3,5",851.857,32.8632,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,2,"3,6",852.548,32.8629,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,2,"3,7",859.001,32.8584,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,2,"4,5",876.064,32.9329,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,2,"4,6",869.727,32.932,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,2,"4,7",874.533,32.9274,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,2,"5,6",1063.158,32.9144,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,2,"5,7",1066.92,32.9108,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,2,"6,7",1069.075,32.9074,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,3,"1,2,3",909.505,32.22,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,3,"1,2,4",928.897,32.2762,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,3,"1,2,5",1126,32.2934,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,3,"1,2,6",1123.155,32.2936,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,3,"1,2,7",1127.286,32.2912,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,3,"1,3,4",930.353,32.2783,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,3,"1,3,5",1127.631,32.2941,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,3,"1,3,6",1124.555,32.2943,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,3,"1,3,7",1131.268,32.2902,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,3,"1,4,5",1141.549,32.291,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,3,"1,4,6",1142.216,32.2909,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,3,"1,4,7",1151.663,32.2856,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,3,"1,5,6",1336.788,32.2836,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,3,"1,5,7",1340.197,32.2792,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,3,"1,6,7",1340.428,32.2792,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,3,"2,3,4",968.418,32.835,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,3,"2,3,5",1166.51,32.8529,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,3,"2,3,6",1168.241,32.8527,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,3,"2,3,7",1173.419,32.8482,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,3,"2,4,5",1181.138,32.8551,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,3,"2,4,6",1181.696,32.8548,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,3,"2,4,7",1183.48,32.8488,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,3,"2,5,6",1376.008,32.8543,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,3,"2,5,7",1380.254,32.8494,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,3,"2,6,7",1378.219,32.8489,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,3,"3,4,5",1182.902,32.8648,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,3,"3,4,6",1186.777,32.8644,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,3,"3,4,7",1188.056,32.8585,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,3,"3,5,6",1378.883,32.863,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,3,"3,5,7",1382.516,32.8581,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,3,"3,6,7",1382.285,32.8576,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,3,"4,5,6",1400.765,32.9323,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,3,"4,5,7",1400.745,32.9288,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,3,"4,6,7",1405.731,32.9281,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",6,3,"5,6,7",1596.991,32.9104,"6,4,0,3,1,2,5"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,1,1,289.03,27.6494,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,1,2,290.451,27.8175,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,1,3,490.933,32.3348,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,1,4,491.93,32.3511,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,1,5,495.178,32.3308,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,1,6,510.229,32.524,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,1,7,557.849,32.8755,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,2,"1,2",568.849,27.7703,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,2,"1,3",769.021,31.905,"6,5,1,2,0,3,4"
TechnicolorHijack,250,"1,2,3,4,5,8,9",7,2,"1,4",768.512,31.9243,"6,5,1,2,0,3,4"
